gcid                 end                  start                valid                duration             blocknum            
111                  6490380000.0         6478380000.0         0.0                  12000000.0           249                 
112                  6491880000.0         6490380000.0         0.0                  1500000.0            250                 
113                  6491880000.0         6490380000.0         0.0                  1500000.0            323                 
114                  6493380000.0         6490380000.0         0.0                  3000000.0            251                 
115                  6493380000.0         6490380000.0         0.0                  3000000.0            324                 
116                  6494880000.0         6490380000.0         0.0                  4500000.0            252                 
117                  6494880000.0         6490380000.0         0.0                  4500000.0            325                 
118                  6496380000.0         6490380000.0         0.0                  6000000.0            253                 
119                  6496380000.0         6490380000.0         0.0                  6000000.0            326                 
120                  6497880000.0         6491880000.0         0.0                  6000000.0            327                 
121                  6499380000.0         6491880000.0         0.0                  7500000.0            328                 
122                  6500880000.0         6493380000.0         0.0                  7500000.0            329                 
123                  6502380000.0         6493380000.0         0.0                  9000000.0            330                 
124                  6503880000.0         6494880000.0         0.0                  9000000.0            331                 
125                  6505380000.0         6494880000.0         0.0                  10500000.0           332                 
126                  6506880000.0         6496380000.0         0.0                  10500000.0           333                 
127                  6508380000.0         6496380000.0         0.0                  12000000.0           334                 
128                  6509880000.0         6508380000.0         0.0                  1500000.0            335                 
129                  6511380000.0         6508380000.0         0.0                  3000000.0            336                 
130                  6512880000.0         6508380000.0         0.0                  4500000.0            337                 
131                  6514380000.0         6508380000.0         0.0                  6000000.0            338                 
132                  6515880000.0         6508380000.0         0.0                  7500000.0            339                 
133                  6517380000.0         6508380000.0         0.0                  9000000.0            341                 
134                  6518880000.0         6508380000.0         0.0                  10500000.0           342                 
135                  6520380000.0         6508380000.0         0.0                  12000000.0           343                 
136                  6521880000.0         6509880000.0         0.0                  12000000.0           344                 
137                  6523380000.0         6511380000.0         0.0                  12000000.0           345                 
138                  6524880000.0         6512880000.0         0.0                  12000000.0           346                 
139                  6526380000.0         6514380000.0         0.0                  12000000.0           347                 
140                  6527880000.0         6515880000.0         0.0                  12000000.0           348                 
141                  6529380000.0         6517380000.0         0.0                  12000000.0           349                 
142                  6530880000.0         6518880000.0         0.0                  12000000.0           350                 
143                  6532380000.0         6520380000.0         0.0                  12000000.0           351                 
144                  6533880000.0         6532380000.0         0.0                  1500000.0            352                 
145                  6535380000.0         6532380000.0         0.0                  3000000.0            353                 
146                  6536880000.0         6532380000.0         0.0                  4500000.0            354                 
147                  6538380000.0         6532380000.0         0.0                  6000000.0            355                 
148                  6539880000.0         6532380000.0         0.0                  7500000.0            356                 
149                  6541380000.0         6532380000.0         0.0                  9000000.0            357                 
150                  6542880000.0         6532380000.0         0.0                  10500000.0           358                 
151                  6544380000.0         6532380000.0         0.0                  12000000.0           359                 
152                  6545880000.0         6533880000.0         0.0                  12000000.0           360                 
153                  6547380000.0         6535380000.0         0.0                  12000000.0           361                 
154                  6548880000.0         6536880000.0         0.0                  12000000.0           362                 
155                  6550380000.0         6538380000.0         0.0                  12000000.0           363                 
156                  6551880000.0         6539880000.0         0.0                  12000000.0           364                 
157                  6553380000.0         6541380000.0         0.0                  12000000.0           365                 
158                  6554880000.0         6542880000.0         0.0                  12000000.0           366                 
159                  6556380000.0         6544380000.0         0.0                  12000000.0           367                 
160                  6557880000.0         6556380000.0         0.0                  1500000.0            368                 
161                  6559380000.0         6556380000.0         0.0                  3000000.0            369                 
162                  6560880000.0         6556380000.0         0.0                  4500000.0            370                 
163                  6562380000.0         6556380000.0         0.0                  6000000.0            371                 
164                  6563880000.0         6556380000.0         0.0                  7500000.0            372                 
165                  6565380000.0         6556380000.0         0.0                  9000000.0            373                 
166                  6566880000.0         6556380000.0         0.0                  10500000.0           374                 
167                  6568380000.0         6556380000.0         0.0                  12000000.0           375                 
168                  6568380000.0         6566880000.0         0.0                  1500000.0            450                 
169                  6569880000.0         6557880000.0         0.0                  12000000.0           376                 
170                  6569880000.0         6568380000.0         0.0                  1500000.0            451                 
171                  6571380000.0         6559380000.0         0.0                  12000000.0           377                 
172                  6572880000.0         6560880000.0         0.0                  12000000.0           378                 
173                  6574380000.0         6562380000.0         0.0                  12000000.0           379                 
174                  6575880000.0         6563880000.0         0.0                  12000000.0           380                 
175                  6577380000.0         6565380000.0         0.0                  12000000.0           381                 
176                  6578880000.0         6577380000.0         0.0                  1500000.0            452                 
177                  6580380000.0         6577380000.0         0.0                  3000000.0            453                 
178                  6581880000.0         6577380000.0         0.0                  4500000.0            454                 
179                  6583380000.0         6577380000.0         0.0                  6000000.0            455                 
180                  6584880000.0         6577380000.0         0.0                  7500000.0            456                 
181                  6586380000.0         6577380000.0         0.0                  9000000.0            457                 
182                  6587880000.0         6577380000.0         0.0                  10500000.0           458                 
183                  6589380000.0         6577380000.0         0.0                  12000000.0           459                 
184                  6590880000.0         6578880000.0         0.0                  12000000.0           460                 
185                  6592380000.0         6580380000.0         0.0                  12000000.0           461                 
186                  6593880000.0         6581880000.0         0.0                  12000000.0           462                 
187                  6595380000.0         6583380000.0         0.0                  12000000.0           463                 
188                  6596880000.0         6584880000.0         0.0                  12000000.0           464                 
189                  6598380000.0         6586380000.0         0.0                  12000000.0           465                 
190                  6599880000.0         6587880000.0         0.0                  12000000.0           466                 
191                  6601380000.0         6589380000.0         0.0                  12000000.0           468                 
192                  6602880000.0         6601380000.0         0.0                  1500000.0            469                 
193                  6604380000.0         6601380000.0         0.0                  3000000.0            470                 
194                  6605880000.0         6601380000.0         0.0                  4500000.0            471                 
195                  6607380000.0         6601380000.0         0.0                  6000000.0            472                 
196                  6608880000.0         6601380000.0         0.0                  7500000.0            473                 
197                  6610380000.0         6601380000.0         0.0                  9000000.0            474                 
198                  6611880000.0         6601380000.0         0.0                  10500000.0           475                 
199                  6613380000.0         6601380000.0         0.0                  12000000.0           476                 
200                  6614880000.0         6602880000.0         0.0                  12000000.0           477                 
201                  6616380000.0         6604380000.0         0.0                  12000000.0           478                 
202                  6617880000.0         6605880000.0         0.0                  12000000.0           479                 
203                  6619380000.0         6607380000.0         0.0                  12000000.0           480                 
204                  6620880000.0         6608880000.0         0.0                  12000000.0           481                 
205                  6622380000.0         6610380000.0         0.0                  12000000.0           482                 
206                  6623880000.0         6611880000.0         0.0                  12000000.0           483                 
207                  6625380000.0         6613380000.0         0.0                  12000000.0           484                 
208                  6626880000.0         6625380000.0         0.0                  1500000.0            485                 
209                  6628380000.0         6625380000.0         0.0                  3000000.0            486                 
210                  6629880000.0         6625380000.0         0.0                  4500000.0            487                 
211                  6631380000.0         6625380000.0         0.0                  6000000.0            488                 
212                  6632880000.0         6625380000.0         0.0                  7500000.0            489                 
213                  6634380000.0         6625380000.0         0.0                  9000000.0            490                 
214                  6635880000.0         6625380000.0         0.0                  10500000.0           491                 
215                  6637380000.0         6625380000.0         0.0                  12000000.0           492                 
216                  6638880000.0         6626880000.0         0.0                  12000000.0           493                 
217                  6640380000.0         6628380000.0         0.0                  12000000.0           494                 
218                  6641880000.0         6629880000.0         0.0                  12000000.0           495                 
219                  6643380000.0         6631380000.0         0.0                  12000000.0           496                 
220                  6644880000.0         6632880000.0         0.0                  12000000.0           497                 
221                  6646380000.0         6634380000.0         0.0                  12000000.0           498                 
222                  6647880000.0         6635880000.0         0.0                  12000000.0           499                 
223                  6649380000.0         6637380000.0         0.0                  12000000.0           500                 
224                  6650880000.0         6649380000.0         0.0                  1500000.0            501                 
225                  6652380000.0         6649380000.0         0.0                  3000000.0            502                 
226                  6653880000.0         6649380000.0         0.0                  4500000.0            503                 
227                  6653880000.0         6652380000.0         0.0                  1500000.0            579                 
228                  6655380000.0         6649380000.0         0.0                  6000000.0            504                 
229                  6655380000.0         6653880000.0         0.0                  1500000.0            580                 
230                  6656880000.0         6649380000.0         0.0                  7500000.0            505                 
231                  6656880000.0         6653880000.0         0.0                  3000000.0            581                 
232                  6658380000.0         6649380000.0         0.0                  9000000.0            506                 
233                  6658380000.0         6655380000.0         0.0                  3000000.0            582                 
234                  6659880000.0         6649380000.0         0.0                  10500000.0           507                 
235                  6659880000.0         6655380000.0         0.0                  4500000.0            583                 
236                  6661380000.0         6649380000.0         0.0                  12000000.0           508                 
237                  6661380000.0         6656880000.0         0.0                  4500000.0            584                 
238                  6662880000.0         6650880000.0         0.0                  12000000.0           509                 
239                  6662880000.0         6656880000.0         0.0                  6000000.0            585                 
240                  6664380000.0         6662880000.0         0.0                  1500000.0            586                 
241                  6665880000.0         6662880000.0         0.0                  3000000.0            587                 
242                  6667380000.0         6662880000.0         0.0                  4500000.0            588                 
243                  6668880000.0         6662880000.0         0.0                  6000000.0            589                 
244                  6670380000.0         6662880000.0         0.0                  7500000.0            590                 
245                  6671880000.0         6662880000.0         0.0                  9000000.0            591                 
246                  6673380000.0         6662880000.0         0.0                  10500000.0           592                 
247                  6674880000.0         6662880000.0         0.0                  12000000.0           593                 
248                  6676380000.0         6664380000.0         0.0                  12000000.0           594                 
249                  6677880000.0         6665880000.0         0.0                  12000000.0           595                 
250                  6679380000.0         6667380000.0         0.0                  12000000.0           597                 
251                  6680880000.0         6668880000.0         0.0                  12000000.0           598                 
252                  6682380000.0         6670380000.0         0.0                  12000000.0           599                 
253                  6683880000.0         6671880000.0         0.0                  12000000.0           600                 
254                  6685380000.0         6673380000.0         0.0                  12000000.0           601                 
255                  6686880000.0         6674880000.0         0.0                  12000000.0           602                 
256                  6688380000.0         6686880000.0         0.0                  1500000.0            603                 
257                  6689880000.0         6686880000.0         0.0                  3000000.0            604                 
258                  6691380000.0         6686880000.0         0.0                  4500000.0            605                 
259                  6692880000.0         6686880000.0         0.0                  6000000.0            606                 
260                  6694380000.0         6686880000.0         0.0                  7500000.0            607                 
261                  6695880000.0         6686880000.0         0.0                  9000000.0            608                 
262                  6697380000.0         6686880000.0         0.0                  10500000.0           609                 
263                  6698880000.0         6686880000.0         0.0                  12000000.0           610                 
264                  6700380000.0         6688380000.0         0.0                  12000000.0           611                 
265                  6701880000.0         6689880000.0         0.0                  12000000.0           612                 
266                  6703380000.0         6691380000.0         0.0                  12000000.0           613                 
267                  6704880000.0         6692880000.0         0.0                  12000000.0           614                 
268                  6706380000.0         6694380000.0         0.0                  12000000.0           615                 
269                  6707880000.0         6695880000.0         0.0                  12000000.0           616                 
270                  6709380000.0         6697380000.0         0.0                  12000000.0           617                 
271                  6710880000.0         6698880000.0         0.0                  12000000.0           618                 
272                  6712380000.0         6710880000.0         0.0                  1500000.0            619                 
273                  6713880000.0         6710880000.0         0.0                  3000000.0            620                 
274                  6715380000.0         6710880000.0         0.0                  4500000.0            621                 
275                  6716880000.0         6710880000.0         0.0                  6000000.0            622                 
276                  6718380000.0         6710880000.0         0.0                  7500000.0            623                 
277                  6719880000.0         6710880000.0         0.0                  9000000.0            624                 
278                  6721380000.0         6710880000.0         0.0                  10500000.0           625                 
279                  6722880000.0         6710880000.0         0.0                  12000000.0           626                 
280                  6724380000.0         6712380000.0         0.0                  12000000.0           627                 
281                  6725880000.0         6713880000.0         0.0                  12000000.0           628                 
282                  6727380000.0         6715380000.0         0.0                  12000000.0           629                 
283                  6728880000.0         6716880000.0         0.0                  12000000.0           630                 
284                  6730380000.0         6718380000.0         0.0                  12000000.0           631                 
285                  6731880000.0         6719880000.0         0.0                  12000000.0           632                 
286                  6733380000.0         6721380000.0         0.0                  12000000.0           633                 
287                  6734880000.0         6722880000.0         0.0                  12000000.0           634                 
288                  6736380000.0         6734880000.0         0.0                  1500000.0            635                 
289                  6736380000.0         6734880000.0         0.0                  1500000.0            707                 
290                  6737880000.0         6734880000.0         0.0                  3000000.0            636                 
291                  6737880000.0         6734880000.0         0.0                  3000000.0            708                 
292                  6739380000.0         6734880000.0         0.0                  4500000.0            637                 
293                  6739380000.0         6734880000.0         0.0                  4500000.0            709                 
294                  6740880000.0         6734880000.0         0.0                  6000000.0            710                 
295                  6742380000.0         6734880000.0         0.0                  7500000.0            711                 
296                  6743880000.0         6736380000.0         0.0                  7500000.0            712                 
297                  6745380000.0         6736380000.0         0.0                  9000000.0            713                 
298                  6746880000.0         6737880000.0         0.0                  9000000.0            714                 
299                  6748380000.0         6737880000.0         0.0                  10500000.0           715                 
300                  6749880000.0         6739380000.0         0.0                  10500000.0           716                 
301                  6751380000.0         6739380000.0         0.0                  12000000.0           717                 
302                  6752880000.0         6740880000.0         0.0                  12000000.0           718                 
303                  6754380000.0         6742380000.0         0.0                  12000000.0           719                 
304                  6755880000.0         6754380000.0         0.0                  1500000.0            720                 
305                  6757380000.0         6754380000.0         0.0                  3000000.0            721                 
306                  6758880000.0         6754380000.0         0.0                  4500000.0            722                 
307                  6760380000.0         6754380000.0         0.0                  6000000.0            723                 
308                  6761880000.0         6754380000.0         0.0                  7500000.0            725                 
309                  6763380000.0         6754380000.0         0.0                  9000000.0            726                 
310                  6764880000.0         6754380000.0         0.0                  10500000.0           727                 
311                  6766380000.0         6754380000.0         0.0                  12000000.0           728                 
312                  6767880000.0         6755880000.0         0.0                  12000000.0           729                 
313                  6769380000.0         6757380000.0         0.0                  12000000.0           730                 
314                  6770880000.0         6758880000.0         0.0                  12000000.0           731                 
315                  6772380000.0         6760380000.0         0.0                  12000000.0           732                 
316                  6773880000.0         6761880000.0         0.0                  12000000.0           733                 
317                  6775380000.0         6763380000.0         0.0                  12000000.0           734                 
318                  6776880000.0         6764880000.0         0.0                  12000000.0           735                 
319                  6778380000.0         6766380000.0         0.0                  12000000.0           736                 
320                  6779880000.0         6778380000.0         0.0                  1500000.0            737                 
321                  6781380000.0         6778380000.0         0.0                  3000000.0            738                 
322                  6782880000.0         6778380000.0         0.0                  4500000.0            739                 
323                  6784380000.0         6778380000.0         0.0                  6000000.0            740                 
324                  6785880000.0         6778380000.0         0.0                  7500000.0            741                 
325                  6787380000.0         6778380000.0         0.0                  9000000.0            742                 
326                  6788880000.0         6778380000.0         0.0                  10500000.0           743                 
327                  6790380000.0         6778380000.0         0.0                  12000000.0           744                 
328                  6791880000.0         6779880000.0         0.0                  12000000.0           745                 
329                  6793380000.0         6781380000.0         0.0                  12000000.0           746                 
330                  6794880000.0         6782880000.0         0.0                  12000000.0           747                 
331                  6796380000.0         6784380000.0         0.0                  12000000.0           748                 
332                  6797880000.0         6785880000.0         0.0                  12000000.0           749                 
333                  6799380000.0         6787380000.0         0.0                  12000000.0           750                 
334                  6800880000.0         6788880000.0         0.0                  12000000.0           751                 
335                  6802380000.0         6790380000.0         0.0                  12000000.0           752                 
336                  6803880000.0         6802380000.0         0.0                  1500000.0            753                 
337                  6805380000.0         6802380000.0         0.0                  3000000.0            754                 
338                  6806880000.0         6802380000.0         0.0                  4500000.0            755                 
339                  6808380000.0         6802380000.0         0.0                  6000000.0            756                 
340                  6809880000.0         6802380000.0         0.0                  7500000.0            757                 
341                  6811380000.0         6802380000.0         0.0                  9000000.0            758                 
342                  6812880000.0         6802380000.0         0.0                  10500000.0           759                 
343                  6812880000.0         6811380000.0         0.0                  1500000.0            834                 
344                  6814380000.0         6802380000.0         0.0                  12000000.0           760                 
345                  6814380000.0         6812880000.0         0.0                  1500000.0            835                 
346                  6815880000.0         6803880000.0         0.0                  12000000.0           761                 
347                  6815880000.0         6812880000.0         0.0                  3000000.0            836                 
348                  6817380000.0         6805380000.0         0.0                  12000000.0           762                 
349                  6818880000.0         6806880000.0         0.0                  12000000.0           763                 
350                  6820380000.0         6808380000.0         0.0                  12000000.0           764                 
351                  6821880000.0         6809880000.0         0.0                  12000000.0           765                 
352                  6823380000.0         6821880000.0         0.0                  1500000.0            837                 
353                  6824880000.0         6821880000.0         0.0                  3000000.0            838                 
354                  6826380000.0         6821880000.0         0.0                  4500000.0            839                 
355                  6827880000.0         6821880000.0         0.0                  6000000.0            840                 
356                  6829380000.0         6821880000.0         0.0                  7500000.0            841                 
